date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes,month_year
2004-11-01,0.3,-0.4,-57.143,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,11-2004
2004-12-01,1.2,0.9,300.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,12-2004
2005-01-01,-1.0,-2.2,-183.333,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,01-2005
2005-02-01,1.3,2.3,-230.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,02-2005
2005-03-01,0.2,-1.1,-84.615,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,03-2005
2005-04-01,0.9,0.7,350.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,04-2005
2005-05-01,-0.6,-1.5,-166.667,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,05-2005
2005-06-01,2.8,3.4,-566.667,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,06-2005
2005-07-01,0.7,-2.1,-75.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,07-2005
2005-08-01,-0.9,-1.6,-228.571,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,08-2005
2005-09-01,0.2,1.1,-122.222,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,09-2005
2005-10-01,0.0,-0.2,-100.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,10-2005
2005-11-01,0.9,0.9,inf,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,11-2005
2005-12-01,0.0,-0.9,-100.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,12-2005
2006-01-01,2.9,2.9,inf,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,01-2006
2006-02-01,-0.7,-3.6,-124.138,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,02-2006
2006-03-01,0.3,1.0,-142.857,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,03-2006
2006-04-01,0.5,0.2,66.667,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,04-2006
2006-05-01,-0.2,-0.7,-140.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,05-2006
2006-06-01,0.3,0.5,-250.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,06-2006
2006-07-01,0.3,0.0,0.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,07-2006
2006-08-01,0.5,0.2,66.667,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,08-2006
2006-09-01,-0.5,-1.0,-200.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,09-2006
2006-10-01,-0.1,0.4,-80.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,10-2006
2006-11-01,0.2,0.3,-300.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,11-2006
2006-12-01,1.2,1.0,500.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,12-2006
2007-01-01,0.0,-1.2,-100.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,01-2007
2007-02-01,0.1,0.1,inf,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,02-2007
2007-03-01,0.9,0.8,800.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,03-2007
2007-04-01,-0.3,-1.2,-133.333,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,04-2007
2007-05-01,1.3,1.6,-533.333,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,05-2007
2007-06-01,-0.7,-2.0,-153.846,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,06-2007
2007-07-01,0.4,1.1,-157.143,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,07-2007
2007-08-01,0.5,0.1,25.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,08-2007
2007-09-01,0.4,-0.1,-20.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,09-2007
2007-10-01,0.6,0.2,50.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,10-2007
2007-11-01,1.0,0.4,66.667,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,11-2007
2007-12-01,-1.2,-2.2,-220.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,12-2007
2008-01-01,0.3,1.5,-125.0,MARTSMPCSM44X72USS,2020-06-18,2020-06-18,"Advance Retail Sales: Retail and Food Services, Total",1992-02-01,2020-05-01,Monthly,M,Percent Change from Preceding Period,% Chg. from Preceding Period,Seasonally Adjusted,SA,2020-06-16 07:41:20-05,33,The value for the most recent month is an advance estimate that is based on data from a subsample of firms from the larger Monthly Retail Trade Survey. The advance estimate will be superseded in following months by revised estimates derived from the larger Monthly Retail Trade Survey. The associated series from the Monthly Retail Trade Survey is available at https://fred.stlouisfed.org/series/MRTSMPCSM44X72USS   Information about the Advance Monthly Retail Sales Survey can be found on the Census website at https://www.census.gov/retail/marts/about_the_surveys.html,01-2008
