date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes,month_year
2016-12-01,1838756.0,4977.0,0.271,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2016
2017-01-01,1841083.0,2327.0,0.127,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2017
2017-02-01,1844600.0,3517.0,0.191,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2017
2017-03-01,1851308.0,6708.0,0.364,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2017
2017-04-01,1847023.0,-4285.0,-0.231,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2017
2017-05-01,1852095.0,5072.0,0.275,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2017
2017-06-01,1859794.0,7699.0,0.416,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2017
2017-07-01,1863890.0,4096.0,0.22,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2017
2017-08-01,1876003.0,12113.0,0.65,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2017
2017-09-01,1879141.0,3138.0,0.167,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2017
2017-10-01,1878791.0,-350.0,-0.019,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2017
2017-11-01,1889980.0,11189.0,0.596,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2017
2017-12-01,1897688.0,7708.0,0.408,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2017
2018-01-01,1908147.0,10459.0,0.551,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2018
2018-02-01,1919364.0,11217.0,0.588,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2018
2018-03-01,1919761.0,397.0,0.021,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2018
2018-04-01,1923520.0,3759.0,0.196,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2018
2018-05-01,1928763.0,5243.0,0.273,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2018
2018-06-01,1930585.0,1822.0,0.094,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2018
2018-07-01,1941087.0,10502.0,0.544,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2018
2018-08-01,1952436.0,11349.0,0.585,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2018
2018-09-01,1960714.0,8278.0,0.424,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2018
2018-10-01,1973283.0,12569.0,0.641,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2018
2018-11-01,1973788.0,505.0,0.026,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2018
2018-12-01,1990841.0,17053.0,0.864,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2018
2019-01-01,2007300.0,16459.0,0.827,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2019
2019-02-01,2017149.0,9849.0,0.491,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2019
2019-03-01,2016658.0,-491.0,-0.024,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2019
2019-04-01,2025356.0,8698.0,0.431,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2019
2019-05-01,2028926.0,3570.0,0.176,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2019
2019-06-01,2027020.0,-1906.0,-0.094,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2019
2019-07-01,2032238.0,5218.0,0.257,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2019
2019-08-01,2029250.0,-2988.0,-0.147,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2019
2019-09-01,2027535.0,-1715.0,-0.085,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2019
2019-10-01,2029703.0,2168.0,0.107,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2019
2019-11-01,2026330.0,-3373.0,-0.166,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2019
2019-12-01,2028040.0,1710.0,0.084,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2019
2020-01-01,2022853.0,-5187.0,-0.256,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2020
2020-02-01,2013829.0,-9024.0,-0.446,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2020
2020-03-01,2007046.0,-6783.0,-0.337,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2020
2020-04-01,1981240.0,-25806.0,-1.286,BUSINV,2020-06-18,2020-06-18,Total Business Inventories,1992-01-01,2020-04-01,"Monthly, End of Period",M,"Millions of Dollars, End of Period","Mil. of $, End of Period",Seasonally Adjusted,SA,2020-06-16 09:26:27-05,55,"Effective June 14, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2020
